,fips,CODE2013
1496,29021,4.0
1497,29023,5.0
1498,29025,2.0
1499,29027,4.0
1500,29029,6.0
1501,29031,4.0
1502,29033,6.0
1503,29035,6.0
1504,29037,2.0
1505,29039,6.0
1506,29041,6.0
1507,29043,3.0
1508,29045,5.0
1509,29047,2.0
1510,29049,2.0
1511,29051,4.0
1512,29053,6.0
1513,29055,6.0
1514,29057,6.0
1515,29059,3.0
1516,29061,6.0
1517,29063,4.0
1518,29065,6.0
1519,29067,6.0
1520,29069,5.0
1521,29071,2.0
1522,29073,6.0
1523,29075,6.0
1524,29077,3.0
1525,29079,6.0
1526,29081,6.0
1527,29083,6.0
1528,29085,6.0
1529,29087,6.0
1530,29089,6.0
1531,29091,5.0
1532,29093,6.0
1533,29095,1.0
1534,29097,4.0
1535,29099,2.0
1536,29001,5.0
1537,29003,6.0
1538,29005,5.0
1539,29007,2.0
1540,29009,6.0
1541,29111,5.0
1542,29113,2.0
1543,29115,6.0
1544,29117,6.0
1545,29119,3.0
1546,29121,6.0
1547,29123,6.0
1548,29125,6.0
1549,29127,5.0
1550,29129,6.0
1551,29131,6.0
1552,29133,6.0
1553,29135,4.0
1554,29137,6.0
1555,29139,6.0
1556,29141,6.0
1557,29143,6.0
1558,29145,4.0
1559,29147,5.0
1560,29149,6.0
1561,29151,4.0
1562,29153,6.0
1563,29155,6.0
1564,29157,6.0
1565,29159,5.0
1566,29161,5.0
1567,29163,6.0
1568,29165,2.0
1569,29167,3.0
1570,29169,5.0
1571,29171,6.0
1572,29173,5.0
1573,29175,5.0
1574,29177,2.0
1575,29179,6.0
1576,29181,6.0
1577,29183,2.0
1578,29185,6.0
1579,29186,6.0
1580,29187,5.0
1581,29189,2.0
1582,29195,5.0
1583,29197,5.0
1584,29199,6.0
1585,29001,5.0
1586,29003,6.0
1587,29005,6.0
1588,29007,6.0
1589,29009,5.0
1590,29211,6.0
1591,29213,5.0
1592,29215,6.0
1593,29217,6.0
1594,29219,2.0
1595,29221,6.0
1596,29223,6.0
1597,29225,3.0
1598,29227,6.0
1599,29229,6.0
1600,29005,1.0
1601,00001,6.0
1602,00003,6.0
1603,00005,6.0
1604,00007,6.0
1605,00009,4.0
1606,00011,6.0
1607,00013,4.0
1608,00015,6.0
1609,00017,6.0
1610,00019,6.0
1611,00021,6.0
1612,00023,6.0
1613,00025,6.0
1614,00027,6.0
1615,00029,5.0
1616,00031,5.0
1617,00033,6.0
1618,00035,6.0
1619,00037,4.0
1620,00039,6.0
1621,00041,6.0
1622,00043,5.0
1623,00045,6.0
1624,00047,6.0
1625,00049,5.0
1626,00051,6.0
1627,00053,6.0
1628,00055,6.0
1629,00057,6.0
1630,00059,6.0
1631,00061,6.0
1632,00063,4.0
1633,00065,6.0
1634,00067,6.0
1635,00069,6.0
1636,00071,6.0
1637,00073,6.0
1638,00075,6.0
1639,00077,6.0
1640,00079,6.0
1641,00081,6.0
1642,00083,6.0
1643,00085,6.0
1644,00087,6.0
1645,00089,6.0
1646,00091,6.0
1647,00093,5.0
1648,00095,6.0
1649,00097,6.0
1650,00099,6.0
1651,00001,6.0
1652,00003,6.0
1653,00005,6.0
1654,00007,6.0
1655,00009,6.0
1656,00111,4.0
1657,31001,5.0
1658,31003,6.0
1659,31005,6.0
1660,31007,5.0
1661,31009,6.0
1662,31011,6.0
1663,31013,6.0
1664,31015,6.0
1665,31017,6.0
1666,31019,5.0
1667,31021,6.0
1668,31023,6.0
1669,31025,3.0
1670,31027,6.0
1671,31029,6.0
1672,31031,6.0
1673,31033,6.0
1674,31035,6.0
1675,31037,6.0
1676,31039,6.0
1677,31041,6.0
1678,31043,4.0
1679,31045,6.0
1680,31047,5.0
1681,31049,6.0
1682,31051,4.0
1683,31053,5.0
1684,31055,3.0
1685,31057,6.0
1686,31059,6.0
1687,31061,6.0
1688,31063,6.0
1689,31065,6.0
1690,31067,5.0
1691,31069,6.0
1692,31071,6.0
1693,31073,5.0
1694,31075,6.0
1695,31077,6.0
1696,31079,4.0
1697,31081,4.0
1698,31083,6.0
1699,31085,6.0
1700,31087,6.0
1701,31089,6.0
1702,31091,6.0
1703,31093,4.0
1704,31095,6.0
1705,31097,6.0
1706,31099,5.0
1707,31001,6.0
1708,31003,6.0
1709,31005,6.0
1710,31007,6.0
1711,31009,3.0
1712,31111,5.0
1713,31113,5.0
1714,31115,6.0
1715,31117,5.0
1716,31119,5.0
1717,31121,4.0
1718,31123,6.0
1719,31125,6.0
1720,31127,6.0
1721,31129,6.0
1722,31131,6.0
1723,31133,6.0
1724,31135,6.0
1725,31137,6.0
1726,31139,5.0
1727,31141,5.0
1728,31143,6.0
1729,31145,6.0
1730,31147,6.0
1731,31149,6.0
1732,31151,6.0
1733,31153,3.0
1734,31155,3.0
1735,31157,5.0
1736,31159,3.0
1737,31161,6.0
1738,31163,6.0
1739,31165,5.0
1740,31167,5.0
1741,31169,6.0
1742,31171,6.0
1743,31173,6.0
1744,31175,6.0
1745,31177,3.0
1746,31179,6.0
1747,31181,6.0
1748,31183,6.0
1749,31185,6.0
1750,32001,5.0
1751,32003,1.0
1752,32005,5.0
1753,32007,5.0
1754,32009,6.0
1755,32011,5.0
1756,32013,5.0
1757,32015,6.0
1758,32017,6.0
1759,32019,5.0
1760,32021,6.0
1761,32023,5.0
1762,32027,6.0
1763,32029,3.0
1764,32031,3.0
1765,32033,6.0
1766,32005,4.0
1767,33001,5.0
1768,33003,6.0
1769,33005,5.0
1770,33007,5.0
1771,33009,5.0
1772,33011,3.0
1773,33013,5.0
1774,33015,2.0
1775,33017,2.0
1776,33019,5.0
1777,34001,3.0
1778,34003,2.0
1779,34005,2.0
1780,34007,2.0
1781,34009,4.0
1782,34011,4.0
1783,34013,1.0
1784,34015,2.0
1785,34017,1.0
1786,34019,2.0
1787,34021,3.0
1788,34023,2.0
1789,34025,2.0
1790,34027,2.0
1791,34029,2.0
1792,34031,2.0
1793,34033,2.0
1794,34035,2.0
1795,34037,2.0
1796,34039,1.0
1797,34041,3.0
1798,35001,3.0
1799,35003,6.0
1800,35005,5.0
1801,35006,5.0
1802,35007,6.0
1803,35009,5.0
1804,35011,6.0
1805,35013,4.0
1806,35015,5.0
1807,35017,5.0
1808,35019,6.0
1809,35021,6.0
1810,35023,6.0
1811,35025,5.0
1812,35027,6.0
1813,35028,5.0
1814,35029,5.0
1815,35031,5.0
1816,35033,6.0
1817,35035,5.0
1818,35037,6.0
1819,35039,5.0
1820,35041,5.0
1821,35043,3.0
1822,35045,4.0
1823,35047,5.0
1824,35049,4.0
1825,35051,6.0
1826,35053,6.0
1827,35055,5.0
1828,35057,3.0
1829,35059,6.0
1830,35061,3.0
1831,36001,3.0
1832,36003,6.0
1833,36005,1.0
1834,36007,4.0
1835,36009,5.0
1836,36011,5.0
1837,36013,5.0
1838,36015,4.0
1839,36017,6.0
1840,36019,5.0
1841,36021,5.0
1842,36023,5.0
1843,36025,6.0
1844,36027,2.0
1845,36029,1.0
1846,36031,6.0
1847,36033,5.0
1848,36035,5.0
1849,36037,5.0
1850,36039,6.0
1851,36041,6.0
1852,36043,3.0
1853,36045,4.0
1854,36047,1.0
1855,36049,6.0
1856,36051,2.0
1857,36053,3.0
1858,36055,1.0
1859,36057,5.0
1860,36059,2.0
1861,36061,1.0
1862,36063,2.0
1863,36065,3.0
1864,36067,3.0
1865,36069,2.0
1866,36071,2.0
1867,36073,2.0
1868,36075,3.0
1869,36077,5.0
1870,36079,2.0
1871,36081,1.0
1872,36083,3.0
1873,36085,1.0
1874,36087,2.0
1875,36089,5.0
1876,36091,3.0
1877,36093,3.0
1878,36095,3.0
1879,36097,6.0
1880,36099,5.0
1881,36001,5.0
1882,36003,2.0
1883,36005,6.0
1884,36007,4.0
1885,36009,4.0
1886,36111,4.0
1887,36113,4.0
1888,36115,4.0
1889,36117,2.0
1890,36119,2.0
1891,36121,6.0
1892,36123,2.0
1893,37001,4.0
1894,37003,3.0
1895,37005,6.0
1896,37007,6.0
1897,37009,6.0
1898,37011,6.0
1899,37013,5.0
1900,37015,6.0
1901,37017,6.0
1902,37019,3.0
1903,37021,3.0
1904,37023,3.0
1905,37025,2.0
1906,37027,3.0
1907,37029,5.0
1908,37031,5.0
1909,37033,6.0
1910,37035,3.0
1911,37037,3.0
1912,37039,6.0
1913,37041,6.0
1914,37043,6.0
1915,37045,5.0
1916,37047,6.0
1917,37049,4.0
1918,37051,3.0
1919,37053,2.0
1920,37055,5.0
1921,37057,3.0
1922,37059,3.0
1923,37061,6.0
1924,37063,3.0
1925,37065,4.0
1926,37067,3.0
1927,37069,2.0
1928,37071,2.0
1929,37073,2.0
1930,37075,6.0
1931,37077,5.0
1932,37079,6.0
1933,37081,3.0
1934,37083,5.0
1935,37085,5.0
1936,37087,3.0
1937,37089,3.0
1938,37091,6.0
1939,37093,3.0
1940,37095,6.0
1941,37097,2.0
1942,37099,5.0
1943,37001,2.0
1944,37003,4.0
1945,37005,5.0
1946,37007,5.0
1947,37009,2.0
1948,37111,5.0
1949,37113,6.0
1950,37115,3.0
1951,37117,6.0
1952,37119,1.0
1953,37121,6.0
1954,37123,6.0
1955,37125,5.0
1956,37127,4.0
1957,37129,3.0
1958,37131,5.0
1959,37133,4.0
1960,37135,3.0
1961,37137,4.0
1962,37139,5.0
1963,37141,3.0
1964,37143,5.0
1965,37145,3.0
1966,37147,4.0
1967,37149,6.0
1968,37151,3.0
1969,37153,5.0
1970,37155,5.0
1971,37157,3.0
1972,37159,2.0
1973,37161,5.0
1974,37163,6.0
1975,37165,5.0
1976,37167,5.0
1977,37169,3.0
1978,37171,5.0
1979,37173,6.0
1980,37175,5.0
1981,37177,5.0
1982,37179,2.0
1983,37181,5.0
1984,37183,1.0
1985,37185,6.0
1986,37187,6.0
1987,37189,5.0
1988,37191,4.0
1989,37193,5.0
1990,37195,5.0
1991,37197,3.0
1992,37199,6.0
1993,38001,6.0
1994,38003,6.0
1995,38005,6.0
1996,38007,6.0
1997,38009,6.0
1998,38011,6.0
1999,38013,6.0
2000,38015,4.0
2001,38017,4.0
2002,38019,6.0
2003,38021,6.0
2004,38023,6.0
2005,38025,6.0
2006,38027,6.0
2007,38029,6.0
2008,38031,6.0
2009,38033,6.0
2010,38035,4.0
2011,38037,6.0
2012,38039,6.0
2013,38041,6.0
2014,38043,6.0
2015,38045,6.0
2016,38047,6.0
2017,38049,5.0
2018,38051,6.0
2019,38053,6.0
2020,38055,6.0
2021,38057,6.0
2022,38059,4.0
2023,38061,6.0
2024,38063,6.0
2025,38065,4.0
2026,38067,6.0
2027,38069,6.0
2028,38071,6.0
2029,38073,6.0
2030,38075,5.0
2031,38077,5.0
2032,38079,6.0
2033,38081,6.0
2034,38083,6.0
2035,38085,4.0
2036,38087,6.0
2037,38089,5.0
2038,38091,6.0
2039,38093,5.0
2040,38095,6.0
2041,38097,6.0
2042,38099,6.0
2043,38001,5.0
2044,38003,6.0
2045,38005,5.0
2046,39001,6.0
2047,39003,4.0
2048,39005,5.0
2049,39007,5.0
2050,39009,5.0
2051,39011,5.0
2052,39013,4.0
2053,39015,2.0
2054,39017,2.0
2055,39019,3.0
2056,39021,5.0
2057,39023,4.0
2058,39025,2.0
2059,39027,5.0
2060,39029,5.0
2061,39031,5.0
2062,39033,5.0
2063,39035,1.0
2064,39037,5.0
2065,39039,5.0
2066,39041,2.0
2067,39043,5.0
2068,39045,2.0
2069,39047,5.0
2070,39049,1.0
2071,39051,3.0
2072,39053,5.0
2073,39055,2.0
2074,39057,3.0
2075,39059,5.0
2076,39061,1.0
2077,39063,5.0
2078,39065,6.0
2079,39067,6.0
2080,39069,6.0
2081,39071,6.0
2082,39073,2.0
2083,39075,6.0
2084,39077,5.0
2085,39079,5.0
2086,39081,4.0
2087,39083,5.0
2088,39085,2.0
2089,39087,3.0
2090,39089,2.0
2091,39091,5.0
2092,39093,2.0
2093,39095,3.0
2094,39097,2.0
2095,39099,3.0
2096,39001,5.0
2097,39003,2.0
2098,39005,6.0
2099,39007,5.0
2100,39009,3.0
2101,39111,6.0
2102,39113,3.0
2103,39115,6.0
2104,39117,2.0
2105,39119,5.0
2106,39121,6.0
2107,39123,5.0
2108,39125,6.0
2109,39127,2.0
2110,39129,2.0
2111,39131,6.0
2112,39133,3.0
2113,39135,6.0
2114,39137,6.0
2115,39139,4.0
2116,39141,5.0
2117,39143,5.0
2118,39145,5.0
2119,39147,5.0
2120,39149,5.0
2121,39151,3.0
2122,39153,3.0
2123,39155,3.0
2124,39157,5.0
2125,39159,2.0
2126,39161,5.0
2127,39163,6.0
2128,39165,2.0
2129,39167,5.0
2130,39169,5.0
2131,39171,6.0
2132,39173,3.0
2133,39175,6.0
2134,00001,6.0
2135,00003,6.0
2136,00005,6.0
2137,00007,6.0
2138,00009,5.0
2139,00011,6.0
2140,00013,5.0
2141,00015,6.0
2142,00017,2.0
2143,00019,5.0
2144,00021,5.0
2145,00023,6.0
2146,00025,6.0
2147,00027,2.0
2148,00029,6.0
2149,00031,4.0
2150,00033,4.0
2151,00035,6.0
2152,00037,3.0
2153,00039,5.0
2154,00041,6.0
2155,00043,6.0
2156,00045,6.0
2157,00047,5.0
2158,00049,6.0
2159,00051,2.0
2160,00053,6.0
2161,00055,6.0
2162,00057,6.0
2163,00059,6.0
2164,00061,6.0
2165,00063,6.0
2166,00065,5.0
2167,00067,6.0
2168,00069,6.0
2169,00071,5.0
2170,00073,6.0
2171,00075,6.0
2172,00077,6.0
2173,00079,3.0
2174,00081,2.0
2175,00083,2.0
2176,00085,6.0
2177,00087,2.0
2178,00089,6.0
2179,00091,6.0
2180,00093,6.0
2181,00095,6.0
2182,00097,6.0
2183,00099,6.0
2184,00001,5.0
2185,00003,6.0
2186,00005,6.0
2187,00007,6.0
2188,00009,1.0
2189,00111,3.0
2190,00113,3.0
2191,00115,5.0
2192,00117,3.0
2193,00119,5.0
2194,00121,5.0
2195,00123,5.0
2196,00125,5.0
2197,00127,6.0
2198,00129,6.0
2199,00131,3.0
2200,00133,6.0
2201,00135,3.0
2202,00137,5.0
2203,00139,5.0
2204,00141,6.0
2205,00143,3.0
2206,00145,3.0
2207,00147,5.0
2208,00149,6.0
2209,00151,6.0
2210,00153,5.0
2211,41001,6.0
2212,41003,4.0
2213,41005,2.0
2214,41007,5.0
2215,41009,2.0
2216,41011,5.0
2217,41013,5.0
2218,41015,5.0
2219,41017,4.0
2220,41019,5.0
2221,41021,6.0
2222,41023,6.0
2223,41025,6.0
2224,41027,5.0
2225,41029,4.0
2226,41031,6.0
2227,41033,4.0
2228,41035,5.0
2229,41037,6.0
2230,41039,3.0
2231,41041,5.0
2232,41043,4.0
2233,41045,5.0
2234,41047,3.0
2235,41049,5.0
2236,41051,1.0
2237,41053,3.0
2238,41055,6.0
2239,41057,6.0
2240,41059,5.0
2241,41061,5.0
2242,41063,6.0
2243,41065,5.0
2244,41067,2.0
2245,41069,6.0
2246,41071,2.0
2247,42001,4.0
2248,42003,1.0
2249,42005,2.0
2250,42007,2.0
2251,42009,6.0
2252,42011,3.0
2253,42013,4.0
2254,42015,5.0
2255,42017,2.0
2256,42019,2.0
2257,42021,4.0
2258,42023,6.0
2259,42025,3.0
2260,42027,4.0
2261,42029,2.0
2262,42031,6.0
2263,42033,5.0
2264,42035,5.0
2265,42037,4.0
2266,42039,5.0
2267,42041,3.0
2268,42043,3.0
2269,42045,2.0
2270,42047,6.0
2271,42049,3.0
2272,42051,2.0
2273,42053,6.0
2274,42055,4.0
2275,42057,6.0
2276,42059,6.0
2277,42061,5.0
2278,42063,5.0
2279,42065,6.0
2280,42067,6.0
2281,42069,3.0
2282,42071,3.0
2283,42073,5.0
2284,42075,4.0
2285,42077,3.0
2286,42079,3.0
2287,42081,4.0
2288,42083,5.0
2289,42085,3.0
2290,42087,5.0
2291,42089,4.0
2292,42091,2.0
2293,42093,4.0
2294,42095,3.0
2295,42097,5.0
2296,42099,3.0
2297,42001,1.0
2298,42003,2.0
2299,42005,6.0
2300,42007,5.0
2301,42009,5.0
2302,42111,5.0
2303,42113,6.0
2304,42115,6.0
2305,42117,6.0
2306,42119,5.0
2307,42121,5.0
2308,42123,5.0
2309,42125,2.0
2310,42127,6.0
2311,42129,2.0
2312,42131,3.0
2313,42133,3.0
2314,44001,2.0
2315,44003,2.0
2316,44005,2.0
2317,44007,1.0
2318,44009,2.0
2319,45001,5.0
2320,45003,3.0
2321,45005,6.0
2322,45007,3.0
2323,45009,6.0
2324,45011,6.0
2325,45013,4.0
2326,45015,3.0
2327,45017,3.0
2328,45019,3.0
2329,45021,5.0
2330,45023,2.0
2331,45025,6.0
2332,45027,6.0
2333,45029,6.0
2334,45031,4.0
2335,45033,6.0
2336,45035,3.0
2337,45037,3.0
2338,45039,3.0
2339,45041,4.0
2340,45043,5.0
2341,45045,3.0
2342,45047,5.0
2343,45049,6.0
2344,45051,3.0
2345,45053,4.0
2346,45055,3.0
2347,45057,2.0
2348,45059,3.0
2349,45061,6.0
2350,45063,3.0
2351,45065,6.0
2352,45067,6.0
2353,45069,5.0
2354,45071,5.0
2355,45073,5.0
2356,45075,5.0
2357,45077,3.0
2358,45079,3.0
2359,45081,3.0
2360,45083,3.0
2361,45085,4.0
2362,45087,3.0
2363,45089,6.0
2364,45091,2.0
2365,46003,6.0
2366,46005,5.0
2367,46007,6.0
2368,46009,6.0
2369,46011,5.0
2370,46013,5.0
2371,46015,6.0
2372,46017,6.0
2373,46019,6.0
2374,46021,6.0
2375,46023,6.0
2376,46025,6.0
2377,46027,5.0
2378,46029,5.0
2379,46031,6.0
2380,46033,4.0
2381,46035,5.0
2382,46037,6.0
2383,46039,6.0
2384,46041,6.0
2385,46043,6.0
2386,46045,5.0
2387,46047,6.0
2388,46049,6.0
2389,46051,6.0
2390,46053,6.0
2391,46055,6.0
2392,46057,6.0
2393,46059,6.0
2394,46061,5.0
2395,46063,6.0
2396,46065,5.0
2397,46067,6.0
2398,46069,6.0
2399,46071,6.0
2400,46073,6.0
2401,46075,6.0
2402,46077,6.0
2403,46079,6.0
2404,46081,5.0
2405,46083,4.0
2406,46085,6.0
2407,46087,4.0
2408,46089,6.0
2409,46091,6.0
2410,46093,4.0
2411,46095,6.0
2412,46097,6.0
2413,46099,4.0
2414,46001,6.0
2415,46003,4.0
2416,46005,6.0
2417,46007,6.0
2418,46009,6.0
2419,46111,6.0
2420,46113,6.0
2421,46115,6.0
2422,46117,5.0
2423,46119,5.0
2424,46121,6.0
2425,46123,6.0
2426,46125,4.0
2427,46127,4.0
2428,46129,6.0
2429,46135,5.0
2430,46137,6.0
2431,47001,3.0
2432,47003,5.0
2433,47005,6.0
2434,47007,6.0
2435,47009,3.0
2436,47011,4.0
2437,47013,3.0
2438,47015,2.0
2439,47017,6.0
2440,47019,4.0
2441,47021,2.0
2442,47023,4.0
2443,47025,6.0
2444,47027,6.0
2445,47029,5.0
2446,47031,5.0
2447,47033,4.0
2448,47035,5.0
2449,47037,1.0
2450,47039,6.0
2451,47041,6.0
2452,47043,2.0
2453,47045,5.0
2454,47047,2.0
2455,47049,6.0
2456,47051,5.0
2457,47053,6.0
2458,47055,6.0
2459,47057,3.0
2460,47059,5.0
2461,47061,6.0
2462,47063,4.0
2463,47065,3.0
2464,47067,6.0
2465,47069,6.0
2466,47071,6.0
2467,47073,3.0
2468,47075,6.0
2469,47077,6.0
2470,47079,5.0
2471,47081,2.0
2472,47083,6.0
2473,47085,6.0
2474,47087,5.0
2475,47089,4.0
2476,47091,6.0
2477,47093,3.0
2478,47095,6.0
2479,47097,6.0
2480,47099,5.0
2481,47001,6.0
2482,47003,6.0
2483,47005,3.0
2484,47007,5.0
2485,47009,6.0
2486,47111,2.0
2487,47113,4.0
2488,47115,3.0
2489,47117,5.0
2490,47119,2.0
2491,47121,6.0
2492,47123,6.0
2493,47125,3.0
2494,47127,5.0
2495,47129,3.0
2496,47131,5.0
2497,47133,5.0
2498,47135,6.0
2499,47137,6.0
2500,47139,4.0
2501,47141,5.0
2502,47143,5.0
2503,47145,3.0
2504,47147,2.0
2505,47149,2.0
2506,47151,6.0
2507,47153,3.0
2508,47155,5.0
2509,47157,1.0
2510,47159,2.0
2511,47161,6.0
2512,47163,3.0
2513,47165,2.0
2514,47167,2.0
2515,47169,2.0
2516,47171,4.0
2517,47173,3.0
2518,47175,6.0
2519,47177,5.0
2520,47179,4.0
2521,47181,6.0
2522,47183,5.0
2523,47185,6.0
2524,47187,2.0
2525,47189,2.0
2526,48001,5.0
2527,48003,5.0
2528,48005,5.0
2529,48007,3.0
2530,48009,4.0
2531,48011,3.0
2532,48013,2.0
2533,48015,2.0
2534,48017,6.0
2535,48019,2.0
2536,48021,2.0
2537,48023,6.0
2538,48025,5.0
2539,48027,3.0
2540,48029,1.0
2541,48031,6.0
2542,48033,6.0
2543,48035,6.0
2544,48037,4.0
2545,48039,2.0
2546,48041,4.0
2547,48043,6.0
2548,48045,6.0
2549,48047,6.0
2550,48049,5.0
2551,48051,4.0
2552,48053,6.0
2553,48055,2.0
2554,48057,5.0
2555,48059,4.0
2556,48061,3.0
2557,48063,6.0
2558,48065,3.0
2559,48067,6.0
2560,48069,6.0
2561,48071,2.0
2562,48073,5.0
2563,48075,6.0
2564,48077,4.0
2565,48079,6.0
2566,48081,6.0
2567,48083,6.0
2568,48085,1.0
2569,48087,6.0
2570,48089,6.0
2571,48091,2.0
2572,48093,6.0
2573,48095,6.0
2574,48097,5.0
2575,48099,3.0
2576,48001,6.0
2577,48003,6.0
2578,48005,6.0
2579,48007,3.0
2580,48009,6.0
2581,48111,6.0
2582,48113,1.0
2583,48115,5.0
2584,48117,5.0
2585,48119,6.0
2586,48121,2.0
2587,48123,6.0
2588,48125,6.0
2589,48127,6.0
2590,48129,6.0
2591,48131,6.0
2592,48133,6.0
2593,48135,4.0
2594,48137,6.0
2595,48139,2.0
2596,48141,3.0
2597,48143,5.0
2598,48145,3.0
2599,48147,6.0
2600,48149,6.0
2601,48151,6.0
2602,48153,6.0
2603,48155,6.0
2604,48157,2.0
2605,48159,6.0
2606,48161,6.0
2607,48163,6.0
2608,48165,6.0
2609,48167,2.0
2610,48169,6.0
2611,48171,5.0
2612,48173,5.0
2613,48175,4.0
2614,48177,6.0
2615,48179,5.0
2616,48181,4.0
2617,48183,4.0
2618,48185,6.0
2619,48187,2.0
2620,48189,5.0
2621,48191,6.0
2622,48193,6.0
2623,48195,6.0
2624,48197,6.0
2625,48199,3.0
2626,48001,1.0
2627,48003,5.0
2628,48005,6.0
2629,48007,6.0
2630,48009,2.0
2631,48211,6.0
2632,48213,5.0
2633,48215,3.0
2634,48217,6.0
2635,48219,5.0
2636,48221,2.0
2637,48223,5.0
2638,48225,6.0
2639,48227,5.0
2640,48229,3.0
2641,48231,2.0
2642,48233,5.0
2643,48235,4.0
2644,48237,6.0
2645,48239,6.0
2646,48241,6.0
2647,48243,6.0
2648,48245,3.0
2649,48247,6.0
2650,48249,5.0
2651,48251,2.0
2652,48253,4.0
2653,48255,6.0
2654,48257,2.0
2655,48259,2.0
2656,48261,5.0
2657,48263,6.0
2658,48265,5.0
2659,48267,6.0
2660,48269,6.0
2661,48271,6.0
2662,48273,5.0
2663,48275,6.0
2664,48277,5.0
2665,48279,6.0
2666,48281,3.0
2667,48283,6.0
2668,48285,6.0
2669,48287,6.0
2670,48289,6.0
2671,48291,2.0
2672,48293,6.0
2673,48295,6.0
2674,48297,6.0
2675,48299,6.0
2676,48001,6.0
2677,48003,3.0
2678,48005,3.0
2679,48007,6.0
2680,48009,3.0
2681,48311,6.0
2682,48313,6.0
2683,48315,6.0
2684,48317,4.0
2685,48319,6.0
2686,48321,5.0
2687,48323,5.0
2688,48325,2.0
2689,48327,6.0
2690,48329,4.0
2691,48331,6.0
2692,48333,6.0
2693,48335,6.0
2694,48337,6.0
2695,48339,2.0
2696,48341,5.0
2697,48343,6.0
2698,48345,6.0
2699,48347,5.0
2700,48349,5.0
2701,48351,3.0
2702,48353,5.0
2703,48355,3.0
2704,48357,6.0
2705,48359,3.0
2706,48361,3.0
2707,48363,5.0
2708,48365,6.0
2709,48367,2.0
2710,48369,6.0
2711,48371,6.0
2712,48373,6.0
2713,48375,3.0
2714,48377,6.0
2715,48379,6.0
2716,48381,3.0
2717,48383,6.0
2718,48385,6.0
2719,48387,6.0
2720,48389,5.0
2721,48391,6.0
2722,48393,6.0
2723,48395,4.0
2724,48397,2.0
2725,48399,6.0
2726,48001,4.0
2727,48003,6.0
2728,48005,6.0
2729,48007,6.0
2730,48009,3.0
2731,48411,6.0
2732,48413,6.0
2733,48415,5.0
2734,48417,6.0
2735,48419,6.0
2736,48421,6.0
2737,48423,4.0
2738,48425,2.0
2739,48427,5.0
2740,48429,6.0
2741,48431,6.0
2742,48433,6.0
2743,48435,6.0
2744,48437,6.0
2745,48439,1.0
2746,48441,4.0
2747,48443,6.0
2748,48445,6.0
2749,48447,6.0
2750,48449,5.0
2751,48451,4.0
2752,48453,1.0
2753,48455,5.0
2754,48457,6.0
2755,48459,4.0
2756,48461,6.0
2757,48463,5.0
2758,48465,5.0
2759,48467,6.0
2760,48469,4.0
2761,48471,5.0
2762,48473,2.0
2763,48475,6.0
2764,48477,5.0
2765,48479,3.0
2766,48481,5.0
2767,48483,6.0
2768,48485,4.0
2769,48487,5.0
2770,48489,5.0
2771,48491,2.0
2772,48493,2.0
2773,48495,6.0
2774,48497,2.0
2775,48499,6.0
2776,48001,6.0
2777,48003,6.0
2778,48005,5.0
2779,48007,6.0
2780,49001,6.0
2781,49003,3.0
2782,49005,4.0
2783,49007,5.0
2784,49009,6.0
2785,49011,3.0
2786,49013,6.0
2787,49015,6.0
2788,49017,6.0
2789,49019,6.0
2790,49021,5.0
2791,49023,3.0
2792,49025,6.0
2793,49027,6.0
2794,49029,3.0
2795,49031,6.0
2796,49033,6.0
2797,49035,1.0
2798,49037,6.0
2799,49039,6.0
2800,49041,6.0
2801,49043,5.0
2802,49045,2.0
2803,49047,5.0
2804,49049,3.0
2805,49051,5.0
2806,49053,4.0
2807,49055,6.0
2808,49057,3.0
2809,00001,6.0
2810,00003,5.0
2811,00005,6.0
2812,00007,4.0
2813,00009,5.0
2814,00011,4.0
2815,00013,4.0
2816,00015,6.0
2817,00017,5.0
2818,00019,6.0
2819,00021,5.0
2820,00023,5.0
2821,00025,6.0
2822,00027,5.0
2823,51001,6.0
2824,51003,4.0
2825,51005,6.0
2826,51007,2.0
2827,51009,3.0
2828,51011,3.0
2829,51013,1.0
2830,51015,4.0
2831,51017,6.0
2832,51019,3.0
2833,51021,6.0
2834,51023,3.0
2835,51025,6.0
2836,51027,6.0
2837,51029,4.0
2838,51031,3.0
2839,51033,2.0
2840,51035,6.0
2841,51036,2.0
2842,51037,6.0
2843,51041,2.0
2844,51043,2.0
2845,51045,3.0
2846,51047,2.0
2847,51049,6.0
2848,51051,5.0
2849,51053,2.0
2850,51057,6.0
2851,51059,2.0
2852,51061,2.0
2853,51063,4.0
2854,51065,4.0
2855,51067,3.0
2856,51069,4.0
2857,51071,4.0
2858,51073,2.0
2859,51075,2.0
2860,51077,6.0
2861,51079,4.0
2862,51081,6.0
2863,51083,6.0
2864,51085,2.0
2865,51087,2.0
2866,51089,5.0
2867,51091,6.0
2868,51093,2.0
2869,51095,2.0
2870,51097,6.0
2871,51099,6.0
2872,51001,2.0
2873,51003,6.0
2874,51005,6.0
2875,51007,2.0
2876,51009,6.0
2877,51111,6.0
2878,51113,6.0
2879,51115,2.0
2880,51117,6.0
2881,51119,6.0
2882,51121,4.0
2883,51125,4.0
2884,51127,2.0
2885,51131,6.0
2886,51133,6.0
2887,51135,6.0
2888,51137,6.0
2889,51139,6.0
2890,51141,6.0
2891,51143,5.0
2892,51145,2.0
2893,51147,6.0
2894,51149,2.0
